edad,experiencia,kilometraje,antiguedad_auto,anio_fabricacion,siniestros_5y,prima_real
35,17,23241,25,2000,0,396.20257064172444
48,28,158486,1,2024,1,271.4228552765075
47,15,50818,13,2012,0,358.34913879358146
69,34,151967,14,2011,0,361.92759557100635
56,30,92307,19,2006,0,289.1358896486612
52,3,193481,1,2024,0,385.52311573753906
35,17,186396,3,2022,1,405.9897023933435
59,16,66920,18,2007,0,344.1109698874927
56,38,184627,8,2017,0,347.971822571909
34,16,118642,6,2019,2,423.07935308921316
31,13,65453,29,1996,0,370.8367024529953
48,3,22689,12,2013,2,593.1077307356921
41,23,195428,26,1999,1,430.68356561553327
52,29,139324,11,2014,0,287.1783369468552
61,21,30844,2,2023,0,276.0356717820133
62,10,95687,12,2013,0,343.03308221910765
51,1,23365,14,2011,1,475.3132497173094
20,2,137098,13,2012,0,545.250524043674
54,29,98303,23,2002,0,250.0379577941342
60,35,28523,8,2017,0,310.40862657714143
57,17,141554,12,2013,0,278.4373423607592
43,25,112105,22,2003,0,305.8882001790806
72,6,48888,21,2004,1,442.23485597240256
40,0,113884,3,2022,0,324.3485438353184
61,25,106968,20,2005,1,385.3121903052403
56,22,50110,7,2018,0,279.4686699248515
32,14,131565,2,2023,1,369.7989588677038
73,5,187266,1,2024,0,319.53895093679625
66,5,82001,18,2007,0,331.04102509546993
21,3,39767,27,1998,0,470.39624155063063
46,23,29550,22,2003,1,369.48050103938704
39,21,144905,7,2018,0,297.52532481246396
42,18,134042,16,2009,0,331.3169697656586
30,12,98315,12,2013,1,401.8132701187953
35,17,95494,6,2019,1,407.68984697530175
50,30,127424,8,2017,0,265.0950312381334
33,15,113855,11,2014,0,355.56479289708705
62,29,82681,28,1997,0,326.5715624502435
59,32,101489,13,2012,0,305.57545245575346
61,9,180249,13,2012,1,475.83768694862533
19,1,198414,14,2011,1,712.7820319100913
72,11,130546,2,2023,0,327.107141761068
52,29,192573,14,2011,0,372.011445671522
59,26,28900,18,2007,1,310.11851217931394
51,33,14126,23,2002,0,275.3423720184941
47,8,111198,19,2006,0,329.5656570774701
72,20,79303,13,2012,0,321.1213565939263
30,11,179066,7,2018,0,308.3969395266334
30,12,67061,4,2021,4,566.6869102517147
35,17,16978,29,1996,0,348.20742638309815
49,14,56344,18,2007,0,340.8944421441042
49,1,46648,3,2022,1,425.23312564857105
52,34,1055,13,2012,0,298.49587086440994
56,17,75582,15,2010,0,337.7419911209851
63,2,81214,19,2006,0,455.62769040582094
69,6,175948,23,2002,0,326.573323240959
46,17,107954,5,2020,0,338.2334415766563
66,37,38725,22,2003,0,379.31031229146345
46,28,136327,24,2001,1,410.60529192901333
70,32,53380,5,2020,1,294.30200170271576
61,30,53333,2,2023,0,255.40406187322375
74,10,42459,14,2011,0,375.99897000163264
33,3,116518,28,1997,0,406.5403294930417
73,17,36163,2,2023,1,344.8196913238929
61,3,165043,10,2015,2,551.37058961522
64,33,196221,2,2023,0,263.3444752499857
74,28,84730,27,1998,0,306.5922567768975
27,9,19476,9,2016,0,263.81352950477947
47,21,68580,17,2008,0,332.1742173272747
42,1,105576,0,2025,0,334.67006264758
56,5,86593,15,2010,0,346.5450815991996
37,19,109071,15,2010,0,331.66675981993205
22,4,114832,26,1999,0,528.9615203266
18,0,138579,9,2016,0,474.6700220871747
47,29,143190,0,2025,1,332.59495827868005
66,13,181601,3,2022,0,308.990553007177
20,2,68682,2,2023,0,433.1051333547323
62,27,185248,4,2021,0,367.7970063993253
31,13,91713,11,2014,2,511.4554224106036
73,27,104060,24,2001,0,304.56426144417094
47,8,135486,11,2014,1,396.7751758860562
67,21,83030,12,2013,1,329.43171409650176
21,3,120360,23,2002,0,551.3470027847363
35,4,85973,11,2014,1,475.4729013670666
54,22,193209,24,2001,1,441.472059529468
42,4,135009,15,2010,0,438.8239440374853
65,31,36731,12,2013,1,413.18406449041527
18,0,169737,4,2021,0,517.7651716907949
70,38,148572,23,2002,1,366.3047366997284
63,14,114360,3,2022,0,300.47722859471673
32,6,1750,20,2005,2,483.7360676025228
26,8,65018,14,2011,0,336.93762028488794
32,2,135099,11,2014,2,530.903469151506
66,18,136817,18,2007,0,280.34979249300886
74,9,192803,20,2005,0,402.26487804827485
41,23,86984,27,1998,1,367.1723391702038
21,3,107983,18,2007,1,649.8011754268628
29,11,28451,20,2005,0,333.61383307734224
54,34,93743,10,2015,0,269.96551305586
54,5,71474,29,1996,2,510.88586719048396
60,11,192608,20,2005,0,426.1601471842524
23,5,12150,5,2020,0,365.51462242273146
56,12,13406,8,2017,0,269.99757772239
73,28,150853,0,2025,2,452.190244288265
63,18,188489,11,2014,0,370.88742401033653
41,2,116047,25,2000,1,482.24282624885564
28,7,123971,13,2012,0,333.0061993653728
30,7,103157,5,2020,3,458.44098209841565
51,19,18325,0,2025,0,323.21236251446163
42,3,199756,21,2004,0,415.2531188856668
24,6,94415,1,2024,0,378.0615347193855
69,2,140508,23,2002,1,504.29126419222257
21,3,17669,10,2015,1,522.0436404949189
25,7,127385,2,2023,0,347.6139735436315
37,15,72010,9,2016,1,386.9500273983198
46,12,132915,29,1996,0,331.3641308282778
71,2,196681,5,2020,0,392.8156081553002
70,8,50812,5,2020,0,326.8287158413945
68,13,16059,19,2006,0,347.4008126504264
62,12,86269,20,2005,0,387.0473441699834
63,6,171840,1,2024,1,412.986290974476
27,9,25395,25,2000,0,352.5864983139025
60,6,20202,25,2000,0,352.3282988691158
51,33,144345,23,2002,1,467.06689935140616
74,33,179961,9,2016,1,325.8461091022522
43,21,103235,22,2003,0,277.66691852794787
58,23,45510,25,2000,3,489.5567081875096
66,36,87945,5,2020,0,312.140649939819
20,0,70649,22,2003,0,443.5833991594707
73,9,106723,27,1998,1,356.883313976244
23,5,2881,16,2009,0,419.2581605275522
22,4,45913,29,1996,1,684.6047912362103
22,4,111860,13,2012,2,725.263220462251
71,11,84785,4,2021,0,265.1274310821284
64,24,196109,22,2003,1,434.5214532111623
40,16,62457,16,2009,1,463.8578931104183
66,25,166415,1,2024,0,277.8393047806859
26,8,193461,8,2017,0,343.63216677964255
52,34,139728,11,2014,0,315.20272155538896
37,19,5741,18,2007,1,431.16796118704957
66,5,147733,21,2004,1,400.2312799861716
59,4,97091,6,2019,0,378.8589300533647
52,24,28690,8,2017,0,295.1540415627472
67,17,32833,20,2005,0,366.4289815230231
35,12,102566,15,2010,0,296.3297807751453
34,13,71240,19,2006,0,301.98409042154583
41,23,106898,10,2015,0,249.32302283594004
20,2,77711,11,2014,0,525.5246222620153
49,27,188213,14,2011,0,358.3259881032263
52,26,39023,17,2008,0,278.8773936051239
55,31,40209,18,2007,0,320.22711903799035
30,8,93590,15,2010,0,373.371873379507
73,39,86612,14,2011,1,392.64002621824267
64,31,80522,4,2021,1,310.2050531380611
42,19,111654,10,2015,1,348.9473762141407
26,8,145512,14,2011,1,375.07295611378424
21,3,119107,28,1997,1,673.2097188725139
31,3,139032,17,2008,0,428.22088584477916
54,33,22462,12,2013,1,324.2329860267019
51,2,17821,3,2022,1,468.79938395157353
28,10,188844,16,2009,0,399.2564566119134
58,7,158330,3,2022,1,431.82883710660184
73,5,92889,15,2010,0,328.2418341348525
20,2,88952,22,2003,1,608.4292324547911
45,23,193596,14,2011,1,385.4805883233285
46,28,153187,13,2012,0,405.06544619969316
26,8,118066,11,2014,0,329.9702820957017
20,2,177505,2,2023,0,466.34364570900925
42,4,79364,9,2016,1,412.59140837645936
51,24,70077,7,2018,0,260.2452229807238
29,11,40644,5,2020,0,346.67861172200423
59,17,62643,21,2004,2,491.30517444390716
26,8,13311,13,2012,0,382.006520921072
32,1,129466,16,2009,1,505.35912016464937
57,9,30531,20,2005,0,339.59292884950526
42,11,14588,18,2007,0,313.72462388605237
22,4,49416,15,2010,0,565.3208541920179
28,10,143452,14,2011,0,374.7288483717796
51,18,173717,25,2000,1,487.8584453313975
41,23,148890,14,2011,0,338.25492878653836
32,14,161929,0,2025,2,440.696564859459
55,25,21711,23,2002,0,318.4502180770517
25,7,136169,22,2003,0,377.6058949822375
22,4,116348,22,2003,0,545.8301056439013
65,0,159465,11,2014,0,460.0977451615937
43,21,22076,9,2016,0,329.24960470622756
35,17,84274,13,2012,0,360.9893209769542
23,5,57609,9,2016,0,414.6597600960821
54,17,160389,9,2016,0,336.00435099121444
65,11,58480,19,2006,0,333.85016898947066
30,12,7044,28,1997,1,443.07548962086804
45,27,55486,10,2015,0,292.00555387413647
22,4,55162,21,2004,0,527.8939268364304
30,12,29882,15,2010,0,319.61601274352705
34,16,54078,28,1997,0,375.32883557583466
67,36,58734,8,2017,0,246.19615591106526
57,25,108730,14,2011,2,458.02069288755354
62,34,174898,13,2012,1,376.9504292373391
49,31,87985,18,2007,0,285.0885954249416
46,28,44028,8,2017,1,332.7627125395458
68,39,182403,3,2022,1,373.7689677925278
20,2,98938,20,2005,0,524.0006274441598
73,37,118319,6,2019,1,308.1851929411079
57,12,32543,21,2004,0,378.3963097513265
51,22,124279,25,2000,0,314.66474271424016
57,21,29362,7,2018,0,275.80125631703595
44,15,158387,23,2002,2,526.5745803662975
30,12,158818,7,2018,0,308.31861394842645
62,34,141129,18,2007,1,406.4003003829038
50,7,42915,14,2011,0,325.71854033669206
23,5,152133,15,2010,0,525.2973667931575
41,20,51370,29,1996,1,389.25053574985094
36,18,165229,25,2000,0,389.1879664451504
33,15,111375,21,2004,0,347.0864351010854
57,20,142394,22,2003,0,341.6213984781261
45,24,69812,8,2017,0,290.4576900965218
50,0,34017,25,2000,0,437.6935723758769
65,5,56792,25,2000,0,361.078932277275
58,22,158814,29,1996,0,309.6334526496029
30,12,195880,11,2014,0,344.3608621336518
60,22,129198,15,2010,2,397.75595488713947
62,31,17629,3,2022,0,262.6774308432434
42,24,128614,4,2021,0,333.46029657486554
70,12,139317,7,2018,1,358.52478647188343
59,17,96950,0,2025,0,363.02748417704737
53,22,174942,27,1998,1,408.85787456991363
44,14,64829,5,2020,1,364.7996495367561
55,32,10588,14,2011,0,328.3731598983211
24,6,131514,3,2022,0,366.2694204827085
22,4,105280,20,2005,2,731.3186664853639
60,22,40721,10,2015,0,218.91448317132205
62,26,168217,4,2021,0,270.32667851798993
74,17,10599,17,2008,0,294.54556638400925
68,23,72594,23,2002,0,332.25719551488805
48,30,134011,14,2011,0,269.59969177784023
40,6,22149,17,2008,0,387.3501619156603
59,19,127616,19,2006,1,424.68067510758834
27,9,197639,27,1998,0,408.2822999057128
49,5,141280,12,2013,0,325.6003309921712
60,26,197170,4,2021,1,322.69584842938747
70,8,109034,29,1996,1,403.5682931540709
47,29,180564,0,2025,2,447.7255185878586
56,20,20951,21,2004,1,477.45155046426606
48,25,179992,17,2008,0,356.80095132400504
35,17,46766,13,2012,0,305.52999021237315
53,12,57014,4,2021,0,270.84305068678464
19,1,159423,5,2020,1,549.3502375944439
31,13,180458,26,1999,0,375.6249071050655
30,12,87122,23,2002,0,336.6828990435966
46,27,9308,24,2001,0,306.40168039597194
29,11,59252,28,1997,1,381.79737173163244
56,27,83211,27,1998,1,337.3918770100146
19,1,159136,15,2010,0,572.0734624049769
49,24,184951,21,2004,1,424.3923264360664
30,5,126534,20,2005,0,309.45479818574944
63,10,8720,11,2014,0,359.2114507961678
44,26,126204,19,2006,0,338.90308638020804
66,5,174012,17,2008,1,385.4768165392285
58,10,79993,1,2024,0,347.2704569167588
34,13,199547,22,2003,0,400.56612941767844
57,1,47113,20,2005,0,442.6838712387977
48,30,48926,22,2003,3,466.1735489402547
51,2,169275,12,2013,0,479.0144714968961
41,23,136464,26,1999,0,337.5622873329529
62,32,25905,16,2009,1,353.0536026907135
52,23,50385,16,2009,0,333.8962358529238
65,18,30653,15,2010,1,409.8552113140808
23,5,91865,20,2005,0,412.7247661529058
36,18,125813,17,2008,0,339.10657526862866
47,29,145871,7,2018,0,275.04818943957576
24,0,191175,29,1996,0,560.1719092971324
27,9,15052,2,2023,0,276.24641592102665
58,24,137116,16,2009,0,322.2886218952032
49,31,150943,28,1997,0,358.3433548435988
51,24,151306,17,2008,1,414.24063351133316
45,15,21381,25,2000,1,365.47336407209013
32,14,148346,25,2000,0,327.4622566303494
47,28,83108,22,2003,1,347.27729817014625
54,18,49892,5,2020,0,351.93295080318063
46,22,181593,27,1998,1,413.3968221829003
39,18,91501,7,2018,0,291.5931545370373
21,3,83391,22,2003,0,500.7384523843804
37,15,17920,29,1996,1,410.2543227867748
49,8,16702,25,2000,0,367.5460026345998
53,0,1894,12,2013,0,359.1028841650981
67,18,30985,7,2018,0,306.904959660216
21,3,159359,18,2007,0,554.1121332375286
44,26,125702,5,2020,0,282.9201035805211
34,15,73527,28,1997,0,368.97304392065666
29,11,146511,22,2003,0,324.13439549389784
39,17,128676,14,2011,0,303.92393999746525
34,16,42235,9,2016,1,350.867971796445
27,9,158731,26,1999,0,418.11204535143526
71,5,24976,16,2009,0,370.06971753546816
18,0,82643,0,2025,0,438.67131535208085
39,5,198937,6,2019,0,310.9548262713323
43,25,107631,28,1997,1,355.81951560587044
73,38,199378,26,1999,0,302.62123388457525
35,17,56697,12,2013,0,368.54322091580724
67,9,70382,2,2023,2,449.02249053584075
31,13,16651,18,2007,1,402.38587270048254
64,17,180116,14,2011,0,364.4795580057339
46,23,14633,4,2021,0,249.05178611305885
29,8,79164,10,2015,1,346.4890375676869
53,30,569,21,2004,1,350.5447931437986
52,14,190972,17,2008,0,374.8438826139973
69,3,67509,2,2023,0,383.59189059147405
29,11,123425,5,2020,0,320.5007647049111
24,6,101126,2,2023,1,424.8392776636946
46,8,127522,29,1996,0,349.55429141446535
28,10,33038,4,2021,0,319.3845326806837
50,3,180160,8,2017,0,367.8063507499529
23,5,197865,27,1998,0,478.61750917713005
64,15,38138,18,2007,0,381.4093756258943
32,14,194382,27,1998,1,448.05329804851687
49,31,159829,26,1999,0,281.0129317061387
68,4,187223,12,2013,0,379.88308870108995
28,4,110740,28,1997,0,423.3243820814986
40,19,111174,5,2020,0,303.19549728971725
43,14,49272,10,2015,0,305.632044458116
51,17,137980,20,2005,0,359.67862421549427
63,1,141916,20,2005,1,452.41640000730763
51,28,51455,26,1999,2,410.49564138955094
46,12,68447,29,1996,0,357.6919032337395
21,3,77108,13,2012,0,539.575912312858
34,9,174138,5,2020,0,322.29344312688704
52,30,171076,5,2020,2,372.8316754280395
30,7,38333,16,2009,0,355.1989137227074
58,2,121219,10,2015,0,361.5340249986865
56,8,83029,14,2011,0,313.25254120416236
32,14,39697,8,2017,1,300.4909772194088
72,10,17634,20,2005,0,362.13755095939854
46,28,125520,16,2009,1,354.07642766983184
46,28,24561,23,2002,0,316.1009389378268
28,10,149105,6,2019,0,304.48678792911517
69,35,55063,6,2019,0,235.59214462993705
49,12,25921,29,1996,2,495.5359207859832
19,1,19340,20,2005,1,595.2063707408552
64,36,62781,0,2025,1,279.13853452653825
31,9,14901,24,2001,0,296.2956457573143
37,8,10638,26,1999,1,413.9028938779905
39,6,169668,24,2001,0,427.32306960027944
28,1,44324,7,2018,1,433.2306526873039
44,22,88356,4,2021,1,377.4947535475088
20,2,32642,29,1996,0,560.9646545336176
34,16,25378,18,2007,0,360.4885769222212
61,38,50867,7,2018,1,371.23473901395585
73,20,73686,16,2009,1,457.8411596252284
45,22,42875,18,2007,1,407.96087954157787
46,28,118171,11,2014,1,316.07009943141463
38,13,100061,26,1999,1,406.89768457044227
64,25,64377,22,2003,0,289.689098487339
33,4,54691,29,1996,1,531.9339133924416
54,30,195375,14,2011,1,400.64248534597857
37,19,191911,3,2022,0,382.56929909132697
23,5,49063,22,2003,0,434.2968699657421
36,18,91782,11,2014,0,344.1614360925425
74,16,78343,26,1999,1,402.64056999299896
22,1,83071,12,2013,0,511.96155595482765
20,2,136564,13,2012,0,525.5623415829602
18,0,121399,4,2021,0,448.01764700729075
55,37,31357,21,2004,0,296.55390091279446
32,14,32314,15,2010,0,332.83122106181384
51,5,179769,29,1996,0,434.1305931976557
52,2,70283,6,2019,0,419.92535110476615
66,34,59567,14,2011,1,358.4760753087638
42,17,47006,12,2013,0,370.46910888405847
41,10,191083,25,2000,4,658.2657336162571
29,11,141758,15,2010,1,404.1951196345015
35,4,168521,11,2014,0,422.7745795914696
32,14,61606,6,2019,1,390.5950143715427
61,21,18891,15,2010,1,387.13569068836887
33,15,183187,22,2003,0,399.76341889303774
44,15,101732,22,2003,1,440.6477219711239
25,7,191791,26,1999,0,353.41168989768045
63,3,167795,12,2013,1,536.7474629353201
42,14,29877,28,1997,1,427.356970886955
34,16,14026,22,2003,0,334.6329864191806
46,28,20422,2,2023,1,326.08275402269066
70,13,140316,14,2011,0,321.0083323376711
25,7,33481,27,1998,0,384.89192374261256
32,14,89180,2,2023,1,388.1559220556359
44,26,109384,6,2019,1,361.11233839496487
63,6,58031,29,1996,1,433.7736142250654
67,29,139593,17,2008,0,277.6837234415929
69,18,132818,13,2012,0,330.6141888005002
24,6,83127,17,2008,1,496.4480254854735
20,2,92254,18,2007,0,509.78175329571144
46,28,68232,13,2012,1,404.3329108701175
61,7,143084,19,2006,2,438.8171750130706
70,17,80224,5,2020,1,342.49081720724485
41,23,154529,28,1997,0,329.71541971252714
20,2,29960,7,2018,0,410.5795000925937
37,18,87695,25,2000,0,351.1427476447005
63,16,130066,25,2000,0,334.74062042047626
32,12,138982,6,2019,0,333.3545047669516
42,6,2693,19,2006,0,336.7462979898445
47,26,115313,17,2008,1,386.36826474907633
31,9,146930,17,2008,0,348.4495610513183
24,6,28810,14,2011,0,356.8046238604374
34,16,20092,19,2006,0,301.9456322138994
61,24,179772,21,2004,0,353.05621406873064
37,5,58105,18,2007,0,355.1388544984014
53,23,161577,21,2004,3,544.4199043649718
26,8,28555,20,2005,0,384.90399923813527
55,22,71934,20,2005,0,325.7992422212519
65,5,72788,1,2024,1,407.10886539964923
74,28,77257,7,2018,0,196.20998558785027
39,21,17939,20,2005,0,362.5244407255331
71,16,142897,10,2015,0,281.78541101092867
70,23,155223,17,2008,3,547.2259089825974
70,10,128068,22,2003,1,449.6031571195602
19,1,36,12,2013,1,557.5570531064344
41,23,93948,8,2017,0,262.39998775539766
25,7,83707,8,2017,1,390.2644606513169
28,2,39051,16,2009,2,561.0885063551924
30,10,80738,6,2019,0,327.412222225105
34,16,73596,8,2017,0,320.29145159111386
25,7,60071,21,2004,1,419.07500624485596
38,20,130613,0,2025,0,317.966988291623
35,17,73601,1,2024,0,338.83899911220385
47,29,29873,3,2022,0,288.07502909426603
35,17,167720,13,2012,1,483.27386587594674
63,7,71468,3,2022,0,273.56118798929975
64,19,26470,1,2024,1,377.4598141325152
48,30,196201,7,2018,0,311.68094955826314
55,21,8328,17,2008,0,344.2167987051375
49,6,137405,18,2007,0,310.26013089917325
28,8,121173,13,2012,0,377.20830885736973
62,0,46638,19,2006,0,387.6250816369047
42,24,11268,24,2001,0,380.71929873549243
50,7,113920,9,2016,0,273.34584099990224
55,3,110379,16,2009,1,461.79678621289037
58,34,148117,7,2018,0,261.28484518383686
25,2,171813,27,1998,0,486.85094656906267
28,10,173842,13,2012,0,390.1514301436529
39,6,7887,20,2005,0,395.3850552764757
68,26,24918,22,2003,1,363.58510303124575
41,0,35497,7,2018,0,345.3009914258239
58,26,93562,4,2021,3,409.9663352758551
34,15,192081,15,2010,0,363.71078292975284
29,11,11929,7,2018,0,258.0835726222623
74,6,102201,9,2016,0,280.5353590934461
63,22,192834,26,1999,1,373.5455223017428
49,10,116566,7,2018,0,321.5691011796631
32,14,28546,8,2017,0,344.4058355771761
33,15,168410,17,2008,0,386.14918964667964
71,36,165355,2,2023,2,395.58301354772277
39,16,82494,16,2009,0,367.3282747983819
45,27,46566,19,2006,1,371.4222094837425
37,4,85464,14,2011,0,444.4454318444124
50,31,128279,20,2005,2,406.33716407566976
27,2,81991,26,1999,0,387.71991329388885
57,34,92680,16,2009,0,332.2847736472669
49,13,28013,7,2018,0,299.3919935058711
67,30,52132,1,2024,0,297.80630098382716
50,30,159156,16,2009,0,315.79427719726607
19,1,107855,17,2008,0,530.5095799247773
50,23,152215,28,1997,0,357.944618372332
50,22,91627,4,2021,0,223.88636331917195
58,17,122772,8,2017,0,299.89736546595054
30,12,145251,8,2017,0,239.51424530932405
47,14,189798,1,2024,1,440.0956016570273
50,14,141294,1,2024,0,260.4719568453772
30,5,191037,18,2007,1,449.7332287119176
69,26,64068,22,2003,1,372.4529556920857
43,14,155021,26,1999,1,426.535948326514
39,21,16116,2,2023,1,379.4761404740737
56,7,182124,16,2009,2,510.5491553017109
19,1,51369,13,2012,0,509.4062045937817
55,2,179889,13,2012,0,434.7150506937913
56,12,103100,13,2012,0,324.06025138385195
43,25,29655,5,2020,0,266.7305630590232
63,23,188874,2,2023,2,436.8916560477017
67,39,47632,0,2025,0,274.8039345828181
32,14,145265,29,1996,0,322.2441390385622
51,31,161848,15,2010,1,409.6712461484981
59,29,174297,28,1997,2,437.1598416481535
72,12,191082,3,2022,0,365.49783958271763
61,0,196523,28,1997,0,440.22107727063604
66,33,179884,0,2025,1,342.82614565694985
57,14,18895,16,2009,1,355.615534172564
28,10,196854,27,1998,1,440.19908709481876
20,2,152281,17,2008,1,733.5696663885601
23,5,192879,25,2000,1,587.5956328111238
26,8,23086,7,2018,0,333.26991357371014
23,5,85637,1,2024,2,528.4983238689682
26,8,158279,26,1999,1,376.7952843645746
